"Food_code","Moisture_change","Start_date","End_date"
72127001,-7,2017-01-01,2018-12-31
72128211,0,2017-01-01,2018-12-31
72128212,0,2017-01-01,2018-12-31
72128213,0,2017-01-01,2018-12-31
72128220,0,2017-01-01,2018-12-31
72128221,0,2017-01-01,2018-12-31
72128222,0,2017-01-01,2018-12-31
72128223,0,2017-01-01,2018-12-31
72128237,0,2017-01-01,2018-12-31
72128238,0,2017-01-01,2018-12-31
72130100,0,2017-01-01,2018-12-31
72130201,-7,2017-01-01,2018-12-31
72132201,0,2017-01-01,2018-12-31
72133201,0,2017-01-01,2018-12-31
72201100,0,2017-01-01,2018-12-31
72201190,-4,2017-01-01,2018-12-31
72201211,-4,2017-01-01,2018-12-31
72201212,0,2017-01-01,2018-12-31
72201220,0,2017-01-01,2018-12-31
72201221,-4,2017-01-01,2018-12-31
72201222,0,2017-01-01,2018-12-31
72201223,-4,2017-01-01,2018-12-31
72201224,-4,2017-01-01,2018-12-31
72201226,0,2017-01-01,2018-12-31
72201227,0,2017-01-01,2018-12-31
72202010,0,2017-01-01,2018-12-31
72202020,0,2017-01-01,2018-12-31
72202030,0,2017-01-01,2018-12-31
72203000,0,2017-01-01,2018-12-31
72203070,-4,2017-01-01,2018-12-31
72302000,0,2017-01-01,2018-12-31
72302020,0,2017-01-01,2018-12-31
72302100,0,2017-01-01,2018-12-31
72306000,-15,2017-01-01,2018-12-31
72307000,-10,2017-01-01,2018-12-31
72308000,-15,2017-01-01,2018-12-31
72308500,-15,2017-01-01,2018-12-31
73101010,0,2017-01-01,2018-12-31
73101110,0,2017-01-01,2018-12-31
73101210,0,2017-01-01,2018-12-31
73102190,-4,2017-01-01,2018-12-31
73102211,-4,2017-01-01,2018-12-31
73102212,0,2017-01-01,2018-12-31
73102213,0,2017-01-01,2018-12-31
73102217,-4,2017-01-01,2018-12-31
73102218,-4,2017-01-01,2018-12-31
73102220,0,2017-01-01,2018-12-31
73102221,-4,2017-01-01,2018-12-31
73102222,0,2017-01-01,2018-12-31
73102223,0,2017-01-01,2018-12-31
73102224,0,2017-01-01,2018-12-31
73102225,0,2017-01-01,2018-12-31
73102227,0,2017-01-01,2018-12-31
73102228,0,2017-01-01,2018-12-31
73102241,0,2017-01-01,2018-12-31
73103010,0,2017-01-01,2018-12-31
73103020,0,2017-01-01,2018-12-31
73103021,0,2017-01-01,2018-12-31
73103022,0,2017-01-01,2018-12-31
73105000,0,2017-01-01,2018-12-31
73105010,0,2017-01-01,2018-12-31
73111211,-4,2017-01-01,2018-12-31
73111212,0,2017-01-01,2018-12-31
73111213,0,2017-01-01,2018-12-31
73111220,0,2017-01-01,2018-12-31
73111221,-4,2017-01-01,2018-12-31
73111222,0,2017-01-01,2018-12-31
73111223,0,2017-01-01,2018-12-31
73201013,0,2017-01-01,2018-12-31
73201020,-7,2017-01-01,2018-12-31
73210010,-7,2017-01-01,2018-12-31
73211110,-38.2,2017-01-01,2018-12-31
73302010,0,2017-01-01,2018-12-31
73303010,0,2017-01-01,2018-12-31
73303020,0,2017-01-01,2018-12-31
73304010,-35,2017-01-01,2018-12-31
73305020,-4,2017-01-01,2018-12-31
73401000,0,2017-01-01,2018-12-31
73402000,0,2017-01-01,2018-12-31
73402010,0,2017-01-01,2018-12-31
73402020,0,2017-01-01,2018-12-31
73402021,0,2017-01-01,2018-12-31
73402022,0,2017-01-01,2018-12-31
73402023,0,2017-01-01,2018-12-31
73403000,0,2017-01-01,2018-12-31
73403010,0,2017-01-01,2018-12-31
73403020,0,2017-01-01,2018-12-31
73403021,0,2017-01-01,2018-12-31
73403022,0,2017-01-01,2018-12-31
73403023,0,2017-01-01,2018-12-31
73405000,0,2017-01-01,2018-12-31
73405010,0,2017-01-01,2018-12-31
73405020,0,2017-01-01,2018-12-31
73405021,0,2017-01-01,2018-12-31
73405022,0,2017-01-01,2018-12-31
73405023,0,2017-01-01,2018-12-31
73406000,0,2017-01-01,2018-12-31
73407000,0,2017-01-01,2018-12-31
73407050,0,2017-01-01,2018-12-31
73407060,0,2017-01-01,2018-12-31
73409000,0,2017-01-01,2018-12-31
73410200,0,2017-01-01,2018-12-31
73410210,0,2017-01-01,2018-12-31
73410300,0,2017-01-01,2018-12-31
73410310,-5,2017-01-01,2018-12-31
73410320,-5,2017-01-01,2018-12-31
73410330,0,2017-01-01,2018-12-31
73410340,0,2017-01-01,2018-12-31
73410400,-5,2017-01-01,2018-12-31
73410500,-5,2017-01-01,2018-12-31
73420000,0,2017-01-01,2018-12-31
73420010,-5,2017-01-01,2018-12-31
73420020,-5,2017-01-01,2018-12-31
73420030,0,2017-01-01,2018-12-31
73420100,-5,2017-01-01,2018-12-31
73420200,-5,2017-01-01,2018-12-31
73421000,0,2017-01-01,2018-12-31
73501000,-10,2017-01-01,2018-12-31
73501010,-10,2017-01-01,2018-12-31
73502000,0,2017-01-01,2018-12-31
74101000,0,2017-01-01,2018-12-31
74201000,0,2017-01-01,2018-12-31
74201001,-20,2017-01-01,2018-12-31
74201003,0,2017-01-01,2018-12-31
74203010,0,2017-01-01,2018-12-31
74204500,0,2017-01-01,2018-12-31
74205010,0,2017-01-01,2018-12-31
74205020,0,2017-01-01,2018-12-31
74206000,0,2017-01-01,2018-12-31
74301100,0,2017-01-01,2018-12-31
74301150,0,2017-01-01,2018-12-31
74302000,0,2017-01-01,2018-12-31
74303000,0,2017-01-01,2018-12-31
74303100,0,2017-01-01,2018-12-31
74401010,0,2017-01-01,2018-12-31
74401110,0,2017-01-01,2018-12-31
74402010,0,2017-01-01,2018-12-31
74402100,0,2017-01-01,2018-12-31
74402110,0,2017-01-01,2018-12-31
74402150,0,2017-01-01,2018-12-31
74402200,0,2017-01-01,2018-12-31
74402210,0,2017-01-01,2018-12-31
74402250,0,2017-01-01,2018-12-31
74402260,0,2017-01-01,2018-12-31
74402350,0,2017-01-01,2018-12-31
74403000,0,2017-01-01,2018-12-31
74404010,0,2017-01-01,2018-12-31
74404020,0,2017-01-01,2018-12-31
74404050,0,2017-01-01,2018-12-31
74404060,0,2017-01-01,2018-12-31
74404090,0,2017-01-01,2018-12-31
74406010,0,2017-01-01,2018-12-31
74406060,0,2017-01-01,2018-12-31
74406100,0,2017-01-01,2018-12-31
74406500,0,2017-01-01,2018-12-31
74410110,-26,2017-01-01,2018-12-31
74415110,-10,2017-01-01,2018-12-31
74420110,0,2017-01-01,2018-12-31
74501010,0,2017-01-01,2018-12-31
74506000,0,2017-01-01,2018-12-31
74601000,0,2017-01-01,2018-12-31
74601010,0,2017-01-01,2018-12-31
74602010,0,2017-01-01,2018-12-31
74602050,0,2017-01-01,2018-12-31
74602200,0,2017-01-01,2018-12-31
74602300,0,2017-01-01,2018-12-31
74603010,0,2017-01-01,2018-12-31
74604010,0,2017-01-01,2018-12-31
74604100,0,2017-01-01,2018-12-31
74604500,0,2017-01-01,2018-12-31
74604600,0,2017-01-01,2018-12-31
74605010,0,2017-01-01,2018-12-31
74606010,0,2017-01-01,2018-12-31
74606020,0,2017-01-01,2018-12-31
74701000,0,2017-01-01,2018-12-31
75100250,0,2017-01-01,2018-12-31
75100300,0,2017-01-01,2018-12-31
75100500,0,2017-01-01,2018-12-31
75100750,0,2017-01-01,2018-12-31
75100800,0,2017-01-01,2018-12-31
75101000,0,2017-01-01,2018-12-31
75101800,0,2017-01-01,2018-12-31
75102500,0,2017-01-01,2018-12-31
75102600,0,2017-01-01,2018-12-31
75102750,0,2017-01-01,2018-12-31
75103000,0,2017-01-01,2018-12-31
75104000,0,2017-01-01,2018-12-31
75105000,0,2017-01-01,2018-12-31
75105500,0,2017-01-01,2018-12-31
75107000,0,2017-01-01,2018-12-31
75109000,0,2017-01-01,2018-12-31
75109010,0,2017-01-01,2018-12-31
75109400,0,2017-01-01,2018-12-31
75109500,0,2017-01-01,2018-12-31
75109550,0,2017-01-01,2018-12-31
75109600,0,2017-01-01,2018-12-31
75111000,0,2017-01-01,2018-12-31
75111200,0,2017-01-01,2018-12-31
75111500,0,2017-01-01,2018-12-31
75111800,0,2017-01-01,2018-12-31
75112000,0,2017-01-01,2018-12-31
75112500,0,2017-01-01,2018-12-31
75113000,0,2017-01-01,2018-12-31
75113060,0,2017-01-01,2018-12-31
75113080,0,2017-01-01,2018-12-31
75114000,0,2017-01-01,2018-12-31
75115000,0,2017-01-01,2018-12-31
75117010,0,2017-01-01,2018-12-31
75117020,0,2017-01-01,2018-12-31
75119000,0,2017-01-01,2018-12-31
75120000,0,2017-01-01,2018-12-31
75121000,0,2017-01-01,2018-12-31
75121400,0,2017-01-01,2018-12-31
75121500,0,2017-01-01,2018-12-31
75122000,0,2017-01-01,2018-12-31
75122100,0,2017-01-01,2018-12-31
75122200,0,2017-01-01,2018-12-31
75124000,0,2017-01-01,2018-12-31
75125000,0,2017-01-01,2018-12-31
75127000,0,2017-01-01,2018-12-31
75127500,0,2017-01-01,2018-12-31
75127750,0,2017-01-01,2018-12-31
75128000,0,2017-01-01,2018-12-31
75128010,0,2017-01-01,2018-12-31
75129000,0,2017-01-01,2018-12-31
75132000,0,2017-01-01,2018-12-31
75132100,0,2017-01-01,2018-12-31
75140500,0,2017-01-01,2018-12-31
75140510,0,2017-01-01,2018-12-31
75140990,0,2017-01-01,2018-12-31
75141000,0,2017-01-01,2018-12-31
75141005,0,2017-01-01,2018-12-31
75141020,0,2017-01-01,2018-12-31
75141025,0,2017-01-01,2018-12-31
75141030,0,2017-01-01,2018-12-31
75141035,0,2017-01-01,2018-12-31
75141040,0,2017-01-01,2018-12-31
75141100,0,2017-01-01,2018-12-31
75141200,0,2017-01-01,2018-12-31
75142000,0,2017-01-01,2018-12-31
75142500,0,2017-01-01,2018-12-31
75142550,0,2017-01-01,2018-12-31
75142600,0,2017-01-01,2018-12-31
75143000,0,2017-01-01,2018-12-31
75143050,0,2017-01-01,2018-12-31
75143100,0,2017-01-01,2018-12-31
75143200,0,2017-01-01,2018-12-31
75143300,0,2017-01-01,2018-12-31
75143350,0,2017-01-01,2018-12-31
75144100,0,2017-01-01,2018-12-31
75145000,0,2017-01-01,2018-12-31
75146000,0,2017-01-01,2018-12-31
75147000,0,2017-01-01,2018-12-31
75148010,0,2017-01-01,2018-12-31
75200700,0,2017-01-01,2018-12-31
75201011,0,2017-01-01,2018-12-31
75201012,0,2017-01-01,2018-12-31
75201013,0,2017-01-01,2018-12-31
75201020,0,2017-01-01,2018-12-31
75201021,0,2017-01-01,2018-12-31
75201022,0,2017-01-01,2018-12-31
75201023,0,2017-01-01,2018-12-31
75202011,-7,2017-01-01,2018-12-31
75202012,0,2017-01-01,2018-12-31
75202013,0,2017-01-01,2018-12-31
75202020,0,2017-01-01,2018-12-31
75202021,-7,2017-01-01,2018-12-31
75202022,0,2017-01-01,2018-12-31
75202023,0,2017-01-01,2018-12-31
75202027,-7,2017-01-01,2018-12-31
75202028,-7,2017-01-01,2018-12-31
75202031,0,2017-01-01,2018-12-31
75202032,0,2017-01-01,2018-12-31
75202034,0,2017-01-01,2018-12-31
75202035,0,2017-01-01,2018-12-31
75203028,0,2017-01-01,2018-12-31
75204012,0,2017-01-01,2018-12-31
75204022,0,2017-01-01,2018-12-31
75204023,0,2017-01-01,2018-12-31
75205005,-4,2017-01-01,2018-12-31
75205021,-4,2017-01-01,2018-12-31
75205022,0,2017-01-01,2018-12-31
75205023,0,2017-01-01,2018-12-31
75205030,0,2017-01-01,2018-12-31
75205031,-4,2017-01-01,2018-12-31
75205032,0,2017-01-01,2018-12-31
75205033,0,2017-01-01,2018-12-31
75205044,-4,2017-01-01,2018-12-31
75205045,-4,2017-01-01,2018-12-31
75205047,0,2017-01-01,2018-12-31
75205048,0,2017-01-01,2018-12-31
75205050,0,2017-01-01,2018-12-31
75205051,0,2017-01-01,2018-12-31
75205120,0,2017-01-01,2018-12-31
75205130,0,2017-01-01,2018-12-31
75205131,0,2017-01-01,2018-12-31
75205132,0,2017-01-01,2018-12-31
75205200,0,2017-01-01,2018-12-31
75206020,0,2017-01-01,2018-12-31
75207021,0,2017-01-01,2018-12-31
75208011,-4,2017-01-01,2018-12-31
75208013,0,2017-01-01,2018-12-31
75208020,0,2017-01-01,2018-12-31
75208021,-4,2017-01-01,2018-12-31
75208023,0,2017-01-01,2018-12-31
75208110,-6,2017-01-01,2018-12-31
75208310,0,2017-01-01,2018-12-31
75208501,0,2017-01-01,2018-12-31
75208720,-4,2017-01-01,2018-12-31
75209011,-4,2017-01-01,2018-12-31
75209012,0,2017-01-01,2018-12-31
75209020,0,2017-01-01,2018-12-31
75209021,-4,2017-01-01,2018-12-31
75209022,0,2017-01-01,2018-12-31
75209501,-7,2017-01-01,2018-12-31
75210010,-4,2017-01-01,2018-12-31
75210020,-4,2017-01-01,2018-12-31
75211020,-4,2017-01-01,2018-12-31
75211030,-4,2017-01-01,2018-12-31
75211031,-4,2017-01-01,2018-12-31
75211032,-4,2017-01-01,2018-12-31
75212020,-4,2017-01-01,2018-12-31
75213020,-4,2017-01-01,2018-12-31
75213110,0,2017-01-01,2018-12-31
75213120,0,2017-01-01,2018-12-31
75214011,-4,2017-01-01,2018-12-31
75214012,0,2017-01-01,2018-12-31
75214020,0,2017-01-01,2018-12-31
75214021,-4,2017-01-01,2018-12-31
75214022,0,2017-01-01,2018-12-31
75214027,-4,2017-01-01,2018-12-31
75214028,-4,2017-01-01,2018-12-31
75214030,0,2017-01-01,2018-12-31
75214031,0,2017-01-01,2018-12-31
75215020,-7,2017-01-01,2018-12-31
75215120,-15,2017-01-01,2018-12-31
75215511,-7,2017-01-01,2018-12-31
75215990,0,2017-01-01,2018-12-31
75216111,0,2017-01-01,2018-12-31
75216112,0,2017-01-01,2018-12-31
75216113,0,2017-01-01,2018-12-31
75216120,0,2017-01-01,2018-12-31
75216121,0,2017-01-01,2018-12-31
75216122,0,2017-01-01,2018-12-31
75216123,0,2017-01-01,2018-12-31
75216134,0,2017-01-01,2018-12-31
75216135,0,2017-01-01,2018-12-31
75216137,0,2017-01-01,2018-12-31
75216138,0,2017-01-01,2018-12-31
75216141,0,2017-01-01,2018-12-31
75216142,0,2017-01-01,2018-12-31
75216153,0,2017-01-01,2018-12-31
75216310,-7,2017-01-01,2018-12-31
75216320,-7,2017-01-01,2018-12-31
75216321,-7,2017-01-01,2018-12-31
75216322,-7,2017-01-01,2018-12-31
75216720,-15,2017-01-01,2018-12-31
75217010,-7,2017-01-01,2018-12-31
75217020,-7,2017-01-01,2018-12-31
75217301,0,2017-01-01,2018-12-31
75217400,0,2017-01-01,2018-12-31
75217520,0,2017-01-01,2018-12-31
75218011,-4,2017-01-01,2018-12-31
75218400,-7,2017-01-01,2018-12-31
75218501,0,2017-01-01,2018-12-31
75219011,-20,2017-01-01,2018-12-31
75219020,0,2017-01-01,2018-12-31
75219021,-20,2017-01-01,2018-12-31
75219023,0,2017-01-01,2018-12-31
75219033,-20,2017-01-01,2018-12-31
75219034,-20,2017-01-01,2018-12-31
75219100,0,2017-01-01,2018-12-31
75220011,-7,2017-01-01,2018-12-31
75220012,0,2017-01-01,2018-12-31
75220020,0,2017-01-01,2018-12-31
75220021,-7,2017-01-01,2018-12-31
75220022,0,2017-01-01,2018-12-31
75220051,-15,2017-01-01,2018-12-31
75220101,-7,2017-01-01,2018-12-31
75221011,-15,2017-01-01,2018-12-31
75221021,-15,2017-01-01,2018-12-31
75221030,0,2017-01-01,2018-12-31
75221061,-15,2017-01-01,2018-12-31
75221160,0,2017-01-01,2018-12-31
75222020,0,2017-01-01,2018-12-31
75223022,0,2017-01-01,2018-12-31
75223023,0,2017-01-01,2018-12-31
75224000,-4,2017-01-01,2018-12-31
75224021,-4,2017-01-01,2018-12-31
75224022,0,2017-01-01,2018-12-31
75224023,0,2017-01-01,2018-12-31
75224030,0,2017-01-01,2018-12-31
75224031,-4,2017-01-01,2018-12-31
75224032,0,2017-01-01,2018-12-31
75224033,0,2017-01-01,2018-12-31
75224043,-4,2017-01-01,2018-12-31
75224044,-4,2017-01-01,2018-12-31
75224046,0,2017-01-01,2018-12-31
75224047,0,2017-01-01,2018-12-31
75224049,0,2017-01-01,2018-12-31
75224050,0,2017-01-01,2018-12-31
75224120,-20,2017-01-01,2018-12-31
75224130,-20,2017-01-01,2018-12-31
75224131,-20,2017-01-01,2018-12-31
75224132,-20,2017-01-01,2018-12-31
75226020,-4,2017-01-01,2018-12-31
75226060,-4,2017-01-01,2018-12-31
75226111,-4,2017-01-01,2018-12-31
75226700,-18.3,2017-01-01,2018-12-31
75227110,0,2017-01-01,2018-12-31
75228020,-7,2017-01-01,2018-12-31
75229011,0,2017-01-01,2018-12-31
75230000,0,2017-01-01,2018-12-31
75231011,-4,2017-01-01,2018-12-31
75231012,0,2017-01-01,2018-12-31
75231020,0,2017-01-01,2018-12-31
75231021,-4,2017-01-01,2018-12-31
75231022,0,2017-01-01,2018-12-31
75232000,0,2017-01-01,2018-12-31
75232110,0,2017-01-01,2018-12-31
75232120,0,2017-01-01,2018-12-31
75233011,-15,2017-01-01,2018-12-31
75233012,0,2017-01-01,2018-12-31
75233013,0,2017-01-01,2018-12-31
75233020,0,2017-01-01,2018-12-31
75233021,-15,2017-01-01,2018-12-31
75233022,0,2017-01-01,2018-12-31
75233023,0,2017-01-01,2018-12-31
75233027,-15,2017-01-01,2018-12-31
75233028,-15,2017-01-01,2018-12-31
75233030,0,2017-01-01,2018-12-31
75233031,0,2017-01-01,2018-12-31
75233033,0,2017-01-01,2018-12-31
75233034,0,2017-01-01,2018-12-31
75233220,0,2017-01-01,2018-12-31
75234021,-7,2017-01-01,2018-12-31
75235000,-36,2017-01-01,2018-12-31
75235750,0,2017-01-01,2018-12-31
75236000,0,2017-01-01,2018-12-31
75236500,0,2017-01-01,2018-12-31
75301110,0,2017-01-01,2018-12-31
75301120,0,2017-01-01,2018-12-31
75302080,0,2017-01-01,2018-12-31
75306998,0,2017-01-01,2018-12-31
75307000,0,2017-01-01,2018-12-31
75310990,0,2017-01-01,2018-12-31
75311012,0,2017-01-01,2018-12-31
75311013,0,2017-01-01,2018-12-31
75311020,0,2017-01-01,2018-12-31
75311022,0,2017-01-01,2018-12-31
75311023,0,2017-01-01,2018-12-31
75311027,0,2017-01-01,2018-12-31
75311028,0,2017-01-01,2018-12-31
75311030,0,2017-01-01,2018-12-31
75311031,0,2017-01-01,2018-12-31
75311110,0,2017-01-01,2018-12-31
75311120,0,2017-01-01,2018-12-31
75311121,0,2017-01-01,2018-12-31
75311122,0,2017-01-01,2018-12-31
75315010,0,2017-01-01,2018-12-31
75315020,0,2017-01-01,2018-12-31
75316050,0,2017-01-01,2018-12-31
75317010,0,2017-01-01,2018-12-31
75317020,0,2017-01-01,2018-12-31
75330050,0,2017-01-01,2018-12-31
75330060,0,2017-01-01,2018-12-31
75330080,0,2017-01-01,2018-12-31
75330090,0,2017-01-01,2018-12-31
75340010,0,2017-01-01,2018-12-31
75340020,0,2017-01-01,2018-12-31
75340200,0,2017-01-01,2018-12-31
75365000,-80,2017-01-01,2018-12-31
75400500,10.6,2017-01-01,2018-12-31
75403020,0,2017-01-01,2018-12-31
75403200,-10,2017-01-01,2018-12-31
75409020,0,2017-01-01,2018-12-31
75410500,-20,2017-01-01,2018-12-31
75410530,-20,2017-01-01,2018-12-31
75410550,-20,2017-01-01,2018-12-31
75411010,-10,2017-01-01,2018-12-31
75411020,-35,2017-01-01,2018-12-31
75412010,0,2017-01-01,2018-12-31
75412030,0,2017-01-01,2018-12-31
75412060,-11,2017-01-01,2018-12-31
75412070,-4,2017-01-01,2018-12-31
75414020,-35,2017-01-01,2018-12-31
75414030,0,2017-01-01,2018-12-31
75414500,0,2017-01-01,2018-12-31
75415022,0,2017-01-01,2018-12-31
75416500,0,2017-01-01,2018-12-31
75416600,0,2017-01-01,2018-12-31
75418010,0,2017-01-01,2018-12-31
75418020,0,2017-01-01,2018-12-31
75418030,0,2017-01-01,2018-12-31
75418040,0,2017-01-01,2018-12-31
75418060,-10,2017-01-01,2018-12-31
75418220,-21,2017-01-01,2018-12-31
75439010,0,2017-01-01,2018-12-31
75439500,0,2017-01-01,2018-12-31
75440200,-20,2017-01-01,2018-12-31
75440400,0,2017-01-01,2018-12-31
75440600,0,2017-01-01,2018-12-31
75440610,0,2017-01-01,2018-12-31
75460900,0,2017-01-01,2018-12-31
75500110,0,2017-01-01,2018-12-31
75500210,0,2017-01-01,2018-12-31
75500510,0,2017-01-01,2018-12-31
75501010,0,2017-01-01,2018-12-31
75502010,0,2017-01-01,2018-12-31
75502500,0,2017-01-01,2018-12-31
75502510,0,2017-01-01,2018-12-31
75502520,0,2017-01-01,2018-12-31
75503010,0,2017-01-01,2018-12-31
75503020,0,2017-01-01,2018-12-31
75503040,0,2017-01-01,2018-12-31
75503080,0,2017-01-01,2018-12-31
75503085,0,2017-01-01,2018-12-31
75503090,0,2017-01-01,2018-12-31
75505000,0,2017-01-01,2018-12-31
75506010,0,2017-01-01,2018-12-31
75506100,0,2017-01-01,2018-12-31
75507000,0,2017-01-01,2018-12-31
75510000,0,2017-01-01,2018-12-31
75510010,0,2017-01-01,2018-12-31
75510020,0,2017-01-01,2018-12-31
75510030,0,2017-01-01,2018-12-31
75510050,0,2017-01-01,2018-12-31
75511010,0,2017-01-01,2018-12-31
75511020,0,2017-01-01,2018-12-31
75511040,0,2017-01-01,2018-12-31
75511100,0,2017-01-01,2018-12-31
75511300,0,2017-01-01,2018-12-31
75512010,0,2017-01-01,2018-12-31
75513010,0,2017-01-01,2018-12-31
75515100,0,2017-01-01,2018-12-31
75534030,0,2017-01-01,2018-12-31
75534550,0,2017-01-01,2018-12-31
75535000,0,2017-01-01,2018-12-31
75600150,0,2017-01-01,2018-12-31
75601000,0,2017-01-01,2018-12-31
75601010,0,2017-01-01,2018-12-31
75601020,0,2017-01-01,2018-12-31
75601100,0,2017-01-01,2018-12-31
75601200,-15,2017-01-01,2018-12-31
75601210,-15,2017-01-01,2018-12-31
75603010,0,2017-01-01,2018-12-31
75603020,0,2017-01-01,2018-12-31
75604010,-10,2017-01-01,2018-12-31
75604020,0,2017-01-01,2018-12-31
75604600,0,2017-01-01,2018-12-31
75605010,0,2017-01-01,2018-12-31
75607000,0,2017-01-01,2018-12-31
75607010,0,2017-01-01,2018-12-31
75607020,0,2017-01-01,2018-12-31
75607040,0,2017-01-01,2018-12-31
75607050,0,2017-01-01,2018-12-31
75607060,0,2017-01-01,2018-12-31
75607080,0,2017-01-01,2018-12-31
75607090,0,2017-01-01,2018-12-31
75607100,0,2017-01-01,2018-12-31
75607140,0,2017-01-01,2018-12-31
75608010,0,2017-01-01,2018-12-31
75608100,-5,2017-01-01,2018-12-31
75608200,0,2017-01-01,2018-12-31
75609010,0,2017-01-01,2018-12-31
75611010,0,2017-01-01,2018-12-31
75612010,-10,2017-01-01,2018-12-31
75646010,0,2017-01-01,2018-12-31
75647000,-12.4,2017-01-01,2018-12-31
75649010,0,2017-01-01,2018-12-31
75649040,0,2017-01-01,2018-12-31
75649050,0,2017-01-01,2018-12-31
75649110,-15,2017-01-01,2018-12-31
75649150,-15,2017-01-01,2018-12-31
75650990,0,2017-01-01,2018-12-31
75651000,-15,2017-01-01,2018-12-31
75651010,0,2017-01-01,2018-12-31
75651020,0,2017-01-01,2018-12-31
75651030,0,2017-01-01,2018-12-31
75651040,0,2017-01-01,2018-12-31
75651070,0,2017-01-01,2018-12-31
75651080,0,2017-01-01,2018-12-31
75651110,0,2017-01-01,2018-12-31
75651140,-10,2017-01-01,2018-12-31
75651150,0,2017-01-01,2018-12-31
75652010,-15,2017-01-01,2018-12-31
75652030,0,2017-01-01,2018-12-31
75652040,-15,2017-01-01,2018-12-31
75652050,-15,2017-01-01,2018-12-31
75654010,0,2017-01-01,2018-12-31
75656010,-20,2017-01-01,2018-12-31
75656020,0,2017-01-01,2018-12-31
75656040,0,2017-01-01,2018-12-31
75656060,0,2017-01-01,2018-12-31
75657000,0,2017-01-01,2018-12-31
76102010,0,2017-01-01,2018-12-31
76102030,0,2017-01-01,2018-12-31
76201000,0,2017-01-01,2018-12-31
76201010,0,2017-01-01,2018-12-31
76201020,0,2017-01-01,2018-12-31
76201030,0,2017-01-01,2018-12-31
76202000,0,2017-01-01,2018-12-31
76205000,0,2017-01-01,2018-12-31
76205010,0,2017-01-01,2018-12-31
76205020,0,2017-01-01,2018-12-31
76205030,0,2017-01-01,2018-12-31
76205060,0,2017-01-01,2018-12-31
76209000,0,2017-01-01,2018-12-31
76209010,0,2017-01-01,2018-12-31
76209020,0,2017-01-01,2018-12-31
76401000,0,2017-01-01,2018-12-31
76401010,0,2017-01-01,2018-12-31
76401020,0,2017-01-01,2018-12-31
76401060,0,2017-01-01,2018-12-31
76402000,0,2017-01-01,2018-12-31
76403010,0,2017-01-01,2018-12-31
76405000,0,2017-01-01,2018-12-31
76405010,0,2017-01-01,2018-12-31
76405020,0,2017-01-01,2018-12-31
76407000,0,2017-01-01,2018-12-31
76407010,0,2017-01-01,2018-12-31
76407020,0,2017-01-01,2018-12-31
76409000,0,2017-01-01,2018-12-31
76409010,0,2017-01-01,2018-12-31
76409020,0,2017-01-01,2018-12-31
76409030,0,2017-01-01,2018-12-31
76420000,0,2017-01-01,2018-12-31
76501000,0,2017-01-01,2018-12-31
76502000,0,2017-01-01,2018-12-31
76602000,0,2017-01-01,2018-12-31
76603000,0,2017-01-01,2018-12-31
76603010,0,2017-01-01,2018-12-31
76603020,0,2017-01-01,2018-12-31
76604000,0,2017-01-01,2018-12-31
76604500,0,2017-01-01,2018-12-31
76605000,0,2017-01-01,2018-12-31
76605010,0,2017-01-01,2018-12-31
76605020,0,2017-01-01,2018-12-31
76607100,0,2017-01-01,2018-12-31
76611000,0,2017-01-01,2018-12-31
76611010,0,2017-01-01,2018-12-31
76611020,0,2017-01-01,2018-12-31
77121010,-12.7,2017-01-01,2018-12-31
77121110,-9.9,2017-01-01,2018-12-31
77141010,-26.8,2017-01-01,2018-12-31
77201210,-18.5,2017-01-01,2018-12-31
77205110,-46.3,2017-01-01,2018-12-31
77205610,-44.5,2017-01-01,2018-12-31
77230210,-16,2017-01-01,2018-12-31
77230510,-50.6,2017-01-01,2018-12-31
77250110,-38,2017-01-01,2018-12-31
77272010,-16,2017-01-01,2018-12-31
77316010,-48.1,2017-01-01,2018-12-31
77316510,-18.7,2017-01-01,2018-12-31
77316600,0,2017-01-01,2018-12-31
77513010,-20,2017-01-01,2018-12-31
77563010,-52.3,2017-01-01,2018-12-31
78101000,0,2017-01-01,2018-12-31
78101100,0,2017-01-01,2018-12-31
78101110,0,2017-01-01,2018-12-31
78101115,0,2017-01-01,2018-12-31
78101118,0,2017-01-01,2018-12-31
78101120,0,2017-01-01,2018-12-31
78101125,0,2017-01-01,2018-12-31
78101130,0,2017-01-01,2018-12-31
81100000,0,2017-01-01,2018-12-31
81100500,0,2017-01-01,2018-12-31
81101000,0,2017-01-01,2018-12-31
81101010,0,2017-01-01,2018-12-31
81101520,0,2017-01-01,2018-12-31
81102000,0,2017-01-01,2018-12-31
81102010,0,2017-01-01,2018-12-31
81102020,0,2017-01-01,2018-12-31
81103035,0,2017-01-01,2018-12-31
81103040,0,2017-01-01,2018-12-31
81103080,0,2017-01-01,2018-12-31
81103090,0,2017-01-01,2018-12-31
81104010,0,2017-01-01,2018-12-31
81104020,0,2017-01-01,2018-12-31
81104490,0,2017-01-01,2018-12-31
81104500,0,2017-01-01,2018-12-31
81104510,0,2017-01-01,2018-12-31
81104550,0,2017-01-01,2018-12-31
81106010,0,2017-01-01,2018-12-31
81200100,0,2017-01-01,2018-12-31
81201000,0,2017-01-01,2018-12-31
81202000,0,2017-01-01,2018-12-31
81203000,0,2017-01-01,2018-12-31
81204000,0,2017-01-01,2018-12-31
