"Food_code","Subcode","Seq_num","Portion_code","Portion_weight","Start_date","End_date"
58106737,0,11,64620,121,2017-01-01,2018-12-31
58106737,0,12,62379,71,2017-01-01,2018-12-31
58106737,0,13,60099,192,2017-01-01,2018-12-31
58106737,0,14,52000,9,2017-01-01,2018-12-31
58106737,0,28,90000,346,2017-01-01,2018-12-31
58106738,0,1,63542,159,2017-01-01,2018-12-31
58106738,0,2,64368,107,2017-01-01,2018-12-31
58106738,0,3,64369,117,2017-01-01,2018-12-31
58106738,0,4,64370,159,2017-01-01,2018-12-31
58106738,0,5,64417,169,2017-01-01,2018-12-31
58106738,0,6,64363,235,2017-01-01,2018-12-31
58106738,0,7,64364,641,2017-01-01,2018-12-31
58106738,0,8,64365,933,2017-01-01,2018-12-31
58106738,0,9,64366,1274,2017-01-01,2018-12-31
58106738,0,10,64367,1679,2017-01-01,2018-12-31
58106738,0,11,52000,8.3,2017-01-01,2018-12-31
58106738,0,12,90000,318,2017-01-01,2018-12-31
58106750,0,1,63542,115,2017-01-01,2018-12-31
58106750,0,2,64368,78,2017-01-01,2018-12-31
58106750,0,3,64369,80,2017-01-01,2018-12-31
58106750,0,4,64370,115,2017-01-01,2018-12-31
58106750,0,5,64417,121,2017-01-01,2018-12-31
58106750,0,6,64363,170,2017-01-01,2018-12-31
58106750,0,7,64364,471,2017-01-01,2018-12-31
58106750,0,8,64365,636,2017-01-01,2018-12-31
58106750,0,9,64366,923,2017-01-01,2018-12-31
58106750,0,10,64367,1206,2017-01-01,2018-12-31
58106750,0,11,52000,6,2017-01-01,2018-12-31
58106750,0,12,90000,230,2017-01-01,2018-12-31
58106755,0,1,63542,150,2017-01-01,2018-12-31
58106755,0,2,64368,106,2017-01-01,2018-12-31
58106755,0,3,64369,106,2017-01-01,2018-12-31
58106755,0,4,64370,150,2017-01-01,2018-12-31
58106755,0,5,64417,165,2017-01-01,2018-12-31
58106755,0,6,64363,220,2017-01-01,2018-12-31
58106755,0,7,64364,636,2017-01-01,2018-12-31
58106755,0,8,64365,845,2017-01-01,2018-12-31
58106755,0,9,64366,1198,2017-01-01,2018-12-31
58106755,0,10,64367,1649,2017-01-01,2018-12-31
58106755,0,11,52000,7.8,2017-01-01,2018-12-31
58106755,0,12,90000,300,2017-01-01,2018-12-31
58106760,0,1,63542,157,2017-01-01,2018-12-31
58106760,0,2,64368,118,2017-01-01,2018-12-31
58106760,0,3,64369,127,2017-01-01,2018-12-31
58106760,0,4,64370,157,2017-01-01,2018-12-31
58106760,0,5,64417,181,2017-01-01,2018-12-31
58106760,0,6,64363,220,2017-01-01,2018-12-31
58106760,0,7,64364,706,2017-01-01,2018-12-31
58106760,0,8,64365,1013,2017-01-01,2018-12-31
58106760,0,9,64366,1264,2017-01-01,2018-12-31
58106760,0,10,64367,1810,2017-01-01,2018-12-31
58106760,0,11,64620,111,2017-01-01,2018-12-31
58106760,0,12,62379,64,2017-01-01,2018-12-31
58106760,0,13,60099,175,2017-01-01,2018-12-31
58106760,0,14,52000,9,2017-01-01,2018-12-31
58106760,0,32,90000,314,2017-01-01,2018-12-31
58106820,0,1,63542,129,2017-01-01,2018-12-31
58106820,0,2,64368,88,2017-01-01,2018-12-31
58106820,0,3,64369,100,2017-01-01,2018-12-31
58106820,0,4,64370,129,2017-01-01,2018-12-31
58106820,0,5,64417,135,2017-01-01,2018-12-31
58106820,0,6,64363,189,2017-01-01,2018-12-31
58106820,0,7,64364,526,2017-01-01,2018-12-31
58106820,0,8,64365,796,2017-01-01,2018-12-31
58106820,0,9,64366,1032,2017-01-01,2018-12-31
58106820,0,10,64367,1346,2017-01-01,2018-12-31
58106820,0,13,52000,6.7,2017-01-01,2018-12-31
58106820,0,14,90000,258,2017-01-01,2018-12-31
58106830,0,1,63542,173,2017-01-01,2018-12-31
58106830,0,2,64368,118,2017-01-01,2018-12-31
58106830,0,3,64369,139,2017-01-01,2018-12-31
58106830,0,4,64370,173,2017-01-01,2018-12-31
58106830,0,5,64417,181,2017-01-01,2018-12-31
58106830,0,6,64363,278,2017-01-01,2018-12-31
58106830,0,7,64364,706,2017-01-01,2018-12-31
58106830,0,8,64365,1115,2017-01-01,2018-12-31
58106830,0,9,64366,1384,2017-01-01,2018-12-31
58106830,0,10,64367,1810,2017-01-01,2018-12-31
58106830,0,11,64620,121,2017-01-01,2018-12-31
58106830,0,12,62379,71,2017-01-01,2018-12-31
58106830,0,13,60099,192,2017-01-01,2018-12-31
58106830,0,14,52000,9,2017-01-01,2018-12-31
58106830,0,31,90000,346,2017-01-01,2018-12-31
58107050,0,1,63542,75,2017-01-01,2018-12-31
58107050,0,2,64368,51,2017-01-01,2018-12-31
58107050,0,3,64369,54,2017-01-01,2018-12-31
58107050,0,4,64370,75,2017-01-01,2018-12-31
58107050,0,5,64417,81,2017-01-01,2018-12-31
58107050,0,6,64363,110,2017-01-01,2018-12-31
58107050,0,7,64364,306,2017-01-01,2018-12-31
58107050,0,8,64365,432,2017-01-01,2018-12-31
58107050,0,9,64366,599,2017-01-01,2018-12-31
58107050,0,10,64367,809,2017-01-01,2018-12-31
58107050,0,11,52000,3.9,2017-01-01,2018-12-31
58107050,0,13,90000,150,2017-01-01,2018-12-31
58107100,0,1,63542,124,2017-01-01,2018-12-31
58107100,0,2,64368,82,2017-01-01,2018-12-31
58107100,0,3,64369,84,2017-01-01,2018-12-31
58107100,0,4,64370,124,2017-01-01,2018-12-31
58107100,0,5,64417,129,2017-01-01,2018-12-31
58107100,0,6,64363,207,2017-01-01,2018-12-31
58107100,0,7,64364,495,2017-01-01,2018-12-31
58107100,0,8,64365,676,2017-01-01,2018-12-31
58107100,0,9,64366,988,2017-01-01,2018-12-31
58107100,0,10,64367,1287,2017-01-01,2018-12-31
58107100,0,11,64620,79,2017-01-01,2018-12-31
58107100,0,12,62379,46,2017-01-01,2018-12-31
58107100,0,13,60099,125,2017-01-01,2018-12-31
58107100,0,15,52000,6.4,2017-01-01,2018-12-31
58107100,0,31,90000,248,2017-01-01,2018-12-31
58107205,0,1,63542,92,2017-01-01,2018-12-31
58107205,0,2,64368,63,2017-01-01,2018-12-31
58107205,0,3,64369,66,2017-01-01,2018-12-31
58107205,0,4,64370,92,2017-01-01,2018-12-31
58107205,0,5,64417,106,2017-01-01,2018-12-31
58107205,0,6,64363,136,2017-01-01,2018-12-31
58107205,0,7,64364,377,2017-01-01,2018-12-31
58107205,0,8,64365,528,2017-01-01,2018-12-31
58107205,0,9,64366,732,2017-01-01,2018-12-31
58107205,0,10,64367,1056,2017-01-01,2018-12-31
58107205,0,11,52000,4.8,2017-01-01,2018-12-31
58107205,0,12,90000,184,2017-01-01,2018-12-31
58107207,0,1,63542,141,2017-01-01,2018-12-31
58107207,0,2,64368,94,2017-01-01,2018-12-31
58107207,0,3,64369,99,2017-01-01,2018-12-31
58107207,0,4,64370,139,2017-01-01,2018-12-31
58107207,0,5,64417,145,2017-01-01,2018-12-31
58107207,0,6,64363,229,2017-01-01,2018-12-31
58107207,0,7,64364,565,2017-01-01,2018-12-31
58107207,0,8,64365,792,2017-01-01,2018-12-31
58107207,0,9,64366,1112,2017-01-01,2018-12-31
58107207,0,10,64367,1448,2017-01-01,2018-12-31
58107207,0,11,64620,93,2017-01-01,2018-12-31
58107207,0,12,62379,54,2017-01-01,2018-12-31
58107207,0,13,60099,147,2017-01-01,2018-12-31
58107207,0,14,52000,7.2,2017-01-01,2018-12-31
58107207,0,15,90000,282,2017-01-01,2018-12-31
58107212,0,1,63542,106,2017-01-01,2018-12-31
58107212,0,2,64368,72,2017-01-01,2018-12-31
58107212,0,3,64369,76,2017-01-01,2018-12-31
58107212,0,4,64370,106,2017-01-01,2018-12-31
58107212,0,5,64417,122,2017-01-01,2018-12-31
58107212,0,6,64363,157,2017-01-01,2018-12-31
58107212,0,7,64364,435,2017-01-01,2018-12-31
58107212,0,8,64365,609,2017-01-01,2018-12-31
58107212,0,9,64366,844,2017-01-01,2018-12-31
58107212,0,10,64367,1218,2017-01-01,2018-12-31
58107212,0,11,52000,5.5,2017-01-01,2018-12-31
58107212,0,12,90000,212,2017-01-01,2018-12-31
58107214,0,1,63542,155,2017-01-01,2018-12-31
58107214,0,2,64368,105,2017-01-01,2018-12-31
58107214,0,3,64369,111,2017-01-01,2018-12-31
58107214,0,4,64370,155,2017-01-01,2018-12-31
58107214,0,5,64417,162,2017-01-01,2018-12-31
58107214,0,6,64363,256,2017-01-01,2018-12-31
58107214,0,7,64364,632,2017-01-01,2018-12-31
58107214,0,8,64365,886,2017-01-01,2018-12-31
58107214,0,9,64366,1244,2017-01-01,2018-12-31
58107214,0,10,64367,1620,2017-01-01,2018-12-31
58107214,0,11,64620,100,2017-01-01,2018-12-31
58107214,0,12,62379,58,2017-01-01,2018-12-31
58107214,0,13,60099,165,2017-01-01,2018-12-31
58107214,0,14,52000,8.1,2017-01-01,2018-12-31
58107214,0,15,90000,312,2017-01-01,2018-12-31
58107222,0,1,63542,100,2017-01-01,2018-12-31
58107222,0,2,64368,68,2017-01-01,2018-12-31
58107222,0,3,64369,71,2017-01-01,2018-12-31
58107222,0,4,64370,100,2017-01-01,2018-12-31
58107222,0,5,64417,114,2017-01-01,2018-12-31
58107222,0,6,64363,147,2017-01-01,2018-12-31
58107222,0,7,64364,408,2017-01-01,2018-12-31
58107222,0,8,64365,571,2017-01-01,2018-12-31
58107222,0,9,64366,792,2017-01-01,2018-12-31
58107222,0,10,64367,1143,2017-01-01,2018-12-31
58107222,0,11,52000,5.1,2017-01-01,2018-12-31
58107222,0,12,90000,199,2017-01-01,2018-12-31
58107224,0,1,63542,154,2017-01-01,2018-12-31
58107224,0,2,64368,104,2017-01-01,2018-12-31
58107224,0,3,64369,110,2017-01-01,2018-12-31
58107224,0,4,64370,154,2017-01-01,2018-12-31
58107224,0,5,64417,160,2017-01-01,2018-12-31
58107224,0,6,64363,254,2017-01-01,2018-12-31
58107224,0,7,64364,626,2017-01-01,2018-12-31
58107224,0,8,64365,877,2017-01-01,2018-12-31
58107224,0,9,64366,1232,2017-01-01,2018-12-31
58107224,0,10,64367,1604,2017-01-01,2018-12-31
58107224,0,11,64620,100,2017-01-01,2018-12-31
58107224,0,12,62379,59,2017-01-01,2018-12-31
58107224,0,13,60099,174,2017-01-01,2018-12-31
58107224,0,14,52000,8,2017-01-01,2018-12-31
58107224,0,15,90000,308,2017-01-01,2018-12-31
58107232,0,1,63542,118,2017-01-01,2018-12-31
58107232,0,2,64368,81,2017-01-01,2018-12-31
58107232,0,3,64369,85,2017-01-01,2018-12-31
58107232,0,4,64370,118,2017-01-01,2018-12-31
58107232,0,5,64417,136,2017-01-01,2018-12-31
58107232,0,6,64363,175,2017-01-01,2018-12-31
58107232,0,7,64364,486,2017-01-01,2018-12-31
58107232,0,8,64365,681,2017-01-01,2018-12-31
58107232,0,9,64366,944,2017-01-01,2018-12-31
58107232,0,10,64367,1362,2017-01-01,2018-12-31
58107232,0,11,52000,6.1,2017-01-01,2018-12-31
58107232,0,12,90000,236,2017-01-01,2018-12-31
58107234,0,1,63542,155,2017-01-01,2018-12-31
58107234,0,2,64368,105,2017-01-01,2018-12-31
58107234,0,3,64369,110,2017-01-01,2018-12-31
58107234,0,4,64370,155,2017-01-01,2018-12-31
58107234,0,5,64417,161,2017-01-01,2018-12-31
58107234,0,6,64363,255,2017-01-01,2018-12-31
58107234,0,7,64364,630,2017-01-01,2018-12-31
58107234,0,8,64365,883,2017-01-01,2018-12-31
58107234,0,9,64366,1240,2017-01-01,2018-12-31
58107234,0,10,64367,1615,2017-01-01,2018-12-31
58107234,0,11,64620,104,2017-01-01,2018-12-31
58107234,0,12,62379,61,2017-01-01,2018-12-31
58107234,0,13,60099,165,2017-01-01,2018-12-31
58107234,0,14,52000,8.1,2017-01-01,2018-12-31
58107234,0,15,90000,310,2017-01-01,2018-12-31
58108000,0,1,60481,424,2017-01-01,2018-12-31
58108000,0,3,90000,106,2017-01-01,2018-12-31
58108010,0,1,60481,424,2017-01-01,2018-12-31
58108010,0,2,51000,11.5,2017-01-01,2018-12-31
58108010,0,3,60073,217,2017-01-01,2018-12-31
58108010,0,4,90000,106,2017-01-01,2018-12-31
58108050,0,1,10205,119,2017-01-01,2018-12-31
58108050,0,2,61482,14,2017-01-01,2018-12-31
58108050,0,3,60053,22,2017-01-01,2018-12-31
58108050,0,4,64622,14,2017-01-01,2018-12-31
58108050,0,5,64621,14,2017-01-01,2018-12-31
58108050,0,7,90000,85,2017-01-01,2018-12-31
58109015,0,1,63542,119,2017-01-01,2018-12-31
58109015,0,2,64368,80,2017-01-01,2018-12-31
58109015,0,3,64369,86,2017-01-01,2018-12-31
58109015,0,4,64370,119,2017-01-01,2018-12-31
58109015,0,5,64417,128,2017-01-01,2018-12-31
58109015,0,6,64363,175,2017-01-01,2018-12-31
58109015,0,7,64364,480,2017-01-01,2018-12-31
58109015,0,8,64365,691,2017-01-01,2018-12-31
58109015,0,9,64366,954,2017-01-01,2018-12-31
58109015,0,10,64367,1278,2017-01-01,2018-12-31
58109015,0,11,52000,6.2,2017-01-01,2018-12-31
58109015,0,12,90000,238,2017-01-01,2018-12-31
58109020,0,1,63542,132,2017-01-01,2018-12-31
58109020,0,2,64368,90,2017-01-01,2018-12-31
58109020,0,3,64369,93,2017-01-01,2018-12-31
58109020,0,4,64370,132,2017-01-01,2018-12-31
58109020,0,5,64417,139,2017-01-01,2018-12-31
58109020,0,6,64363,224,2017-01-01,2018-12-31
58109020,0,7,64364,542,2017-01-01,2018-12-31
58109020,0,8,64365,744,2017-01-01,2018-12-31
58109020,0,9,64366,1060,2017-01-01,2018-12-31
58109020,0,10,64367,1387,2017-01-01,2018-12-31
58109020,0,11,64620,93,2017-01-01,2018-12-31
58109020,0,12,62379,54,2017-01-01,2018-12-31
58109020,0,13,60099,147,2017-01-01,2018-12-31
58109020,0,14,52000,6.9,2017-01-01,2018-12-31
58109020,0,15,90000,264,2017-01-01,2018-12-31
58109030,0,1,63542,124,2017-01-01,2018-12-31
58109030,0,2,64368,86,2017-01-01,2018-12-31
58109030,0,3,64369,88,2017-01-01,2018-12-31
58109030,0,4,64370,124,2017-01-01,2018-12-31
58109030,0,5,64417,134,2017-01-01,2018-12-31
58109030,0,6,64363,184,2017-01-01,2018-12-31
58109030,0,7,64364,516,2017-01-01,2018-12-31
58109030,0,8,64365,707,2017-01-01,2018-12-31
58109030,0,9,64366,996,2017-01-01,2018-12-31
58109030,0,10,64367,1338,2017-01-01,2018-12-31
58109030,0,11,52000,6.5,2017-01-01,2018-12-31
58109030,0,12,90000,248,2017-01-01,2018-12-31
58109040,0,1,63542,139,2017-01-01,2018-12-31
58109040,0,2,64368,96,2017-01-01,2018-12-31
58109040,0,3,64369,112,2017-01-01,2018-12-31
58109040,0,4,64370,139,2017-01-01,2018-12-31
58109040,0,5,64417,147,2017-01-01,2018-12-31
58109040,0,6,64363,217,2017-01-01,2018-12-31
58109040,0,7,64364,573,2017-01-01,2018-12-31
58109040,0,8,64365,893,2017-01-01,2018-12-31
58109040,0,9,64366,1117,2017-01-01,2018-12-31
58109040,0,10,64367,1468,2017-01-01,2018-12-31
58109040,0,11,64620,101,2017-01-01,2018-12-31
58109040,0,12,62379,54,2017-01-01,2018-12-31
58109040,0,13,60099,174,2017-01-01,2018-12-31
58109040,0,14,52000,7.3,2017-01-01,2018-12-31
58109040,0,15,90000,278,2017-01-01,2018-12-31
58109050,0,1,63542,133,2017-01-01,2018-12-31
58109050,0,2,64368,89,2017-01-01,2018-12-31
58109050,0,3,64369,97,2017-01-01,2018-12-31
58109050,0,4,64370,133,2017-01-01,2018-12-31
58109050,0,5,64417,133,2017-01-01,2018-12-31
58109050,0,6,64363,191,2017-01-01,2018-12-31
58109050,0,7,64364,536,2017-01-01,2018-12-31
58109050,0,8,64365,775,2017-01-01,2018-12-31
58109050,0,9,64366,1066,2017-01-01,2018-12-31
58109050,0,10,64367,1326,2017-01-01,2018-12-31
58109050,0,11,52000,6.9,2017-01-01,2018-12-31
58109050,0,12,90000,266,2017-01-01,2018-12-31
58109060,0,1,63542,149,2017-01-01,2018-12-31
58109060,0,2,64368,94,2017-01-01,2018-12-31
58109060,0,3,64369,104,2017-01-01,2018-12-31
58109060,0,4,64370,149,2017-01-01,2018-12-31
58109060,0,5,64417,155,2017-01-01,2018-12-31
58109060,0,6,64363,240,2017-01-01,2018-12-31
58109060,0,7,64364,566,2017-01-01,2018-12-31
58109060,0,8,64365,828,2017-01-01,2018-12-31
58109060,0,9,64366,1192,2017-01-01,2018-12-31
58109060,0,10,64367,1548,2017-01-01,2018-12-31
58109060,0,11,64620,105,2017-01-01,2018-12-31
58109060,0,12,62379,57,2017-01-01,2018-12-31
58109060,0,13,60099,165,2017-01-01,2018-12-31
58109060,0,14,52000,7.7,2017-01-01,2018-12-31
58109060,0,15,90000,298,2017-01-01,2018-12-31
58109100,0,1,63542,119,2017-01-01,2018-12-31
58109100,0,2,64368,80,2017-01-01,2018-12-31
58109100,0,3,64369,86,2017-01-01,2018-12-31
58109100,0,4,64370,119,2017-01-01,2018-12-31
58109100,0,5,64417,128,2017-01-01,2018-12-31
58109100,0,6,64363,175,2017-01-01,2018-12-31
58109100,0,7,64364,480,2017-01-01,2018-12-31
58109100,0,8,64365,691,2017-01-01,2018-12-31
58109100,0,9,64366,954,2017-01-01,2018-12-31
58109100,0,10,64367,1278,2017-01-01,2018-12-31
58109100,0,11,52000,6.2,2017-01-01,2018-12-31
58109100,0,12,90000,238,2017-01-01,2018-12-31
58109110,0,1,63542,132,2017-01-01,2018-12-31
58109110,0,2,64368,90,2017-01-01,2018-12-31
58109110,0,3,64369,93,2017-01-01,2018-12-31
58109110,0,4,64370,132,2017-01-01,2018-12-31
58109110,0,5,64417,139,2017-01-01,2018-12-31
58109110,0,6,64363,224,2017-01-01,2018-12-31
58109110,0,7,64364,542,2017-01-01,2018-12-31
58109110,0,8,64365,744,2017-01-01,2018-12-31
58109110,0,9,64366,1060,2017-01-01,2018-12-31
58109110,0,10,64367,1387,2017-01-01,2018-12-31
58109110,0,14,52000,6.9,2017-01-01,2018-12-31
58109110,0,15,90000,264,2017-01-01,2018-12-31
58109120,0,1,63542,124,2017-01-01,2018-12-31
58109120,0,2,64368,86,2017-01-01,2018-12-31
58109120,0,3,64369,88,2017-01-01,2018-12-31
58109120,0,4,64370,124,2017-01-01,2018-12-31
58109120,0,5,64417,134,2017-01-01,2018-12-31
58109120,0,6,64363,184,2017-01-01,2018-12-31
58109120,0,7,64364,516,2017-01-01,2018-12-31
58109120,0,8,64365,707,2017-01-01,2018-12-31
58109120,0,9,64366,996,2017-01-01,2018-12-31
58109120,0,10,64367,1338,2017-01-01,2018-12-31
58109120,0,11,52000,6.5,2017-01-01,2018-12-31
58109120,0,12,90000,248,2017-01-01,2018-12-31
58109130,0,1,63542,139,2017-01-01,2018-12-31
58109130,0,2,64368,96,2017-01-01,2018-12-31
58109130,0,3,64369,112,2017-01-01,2018-12-31
58109130,0,4,64370,139,2017-01-01,2018-12-31
58109130,0,5,64417,147,2017-01-01,2018-12-31
58109130,0,6,64363,217,2017-01-01,2018-12-31
58109130,0,7,64364,573,2017-01-01,2018-12-31
58109130,0,8,64365,893,2017-01-01,2018-12-31
58109130,0,9,64366,1117,2017-01-01,2018-12-31
58109130,0,10,64367,1468,2017-01-01,2018-12-31
58109130,0,14,52000,7.3,2017-01-01,2018-12-31
58109130,0,15,90000,278,2017-01-01,2018-12-31
58109140,0,1,63542,133,2017-01-01,2018-12-31
58109140,0,2,64368,89,2017-01-01,2018-12-31
58109140,0,3,64369,97,2017-01-01,2018-12-31
58109140,0,4,64370,133,2017-01-01,2018-12-31
58109140,0,5,64417,133,2017-01-01,2018-12-31
58109140,0,6,64363,191,2017-01-01,2018-12-31
58109140,0,7,64364,536,2017-01-01,2018-12-31
58109140,0,8,64365,775,2017-01-01,2018-12-31
58109140,0,9,64366,1066,2017-01-01,2018-12-31
58109140,0,10,64367,1326,2017-01-01,2018-12-31
58109140,0,11,52000,6.9,2017-01-01,2018-12-31
58109140,0,12,90000,266,2017-01-01,2018-12-31
58109150,0,1,63542,149,2017-01-01,2018-12-31
58109150,0,2,64368,94,2017-01-01,2018-12-31
58109150,0,3,64369,104,2017-01-01,2018-12-31
58109150,0,4,64370,149,2017-01-01,2018-12-31
58109150,0,5,64417,155,2017-01-01,2018-12-31
58109150,0,6,64363,240,2017-01-01,2018-12-31
58109150,0,7,64364,566,2017-01-01,2018-12-31
58109150,0,8,64365,828,2017-01-01,2018-12-31
58109150,0,9,64366,1192,2017-01-01,2018-12-31
58109150,0,10,64367,1548,2017-01-01,2018-12-31
58109150,0,14,52000,7.7,2017-01-01,2018-12-31
58109150,0,15,90000,298,2017-01-01,2018-12-31
58109210,0,1,63542,144,2017-01-01,2018-12-31
58109210,0,2,64368,79,2017-01-01,2018-12-31
58109210,0,3,64369,102,2017-01-01,2018-12-31
58109210,0,4,64370,144,2017-01-01,2018-12-31
58109210,0,5,64417,151,2017-01-01,2018-12-31
58109210,0,6,64363,212,2017-01-01,2018-12-31
58109210,0,7,64364,477,2017-01-01,2018-12-31
58109210,0,8,64365,818,2017-01-01,2018-12-31
58109210,0,9,64366,1156,2017-01-01,2018-12-31
58109210,0,10,64367,1508,2017-01-01,2018-12-31
58109210,0,11,64620,104,2017-01-01,2018-12-31
58109210,0,12,62379,61,2017-01-01,2018-12-31
58109210,0,13,60099,165,2017-01-01,2018-12-31
58109210,0,14,52000,7.5,2017-01-01,2018-12-31
58109210,0,15,90000,288,2017-01-01,2018-12-31
58110110,0,1,61478,13,2017-01-01,2018-12-31
58110110,0,2,60720,64,2017-01-01,2018-12-31
58110110,0,3,90000,100,2017-01-01,2018-12-31
58110120,0,1,61478,13,2017-01-01,2018-12-31
58110120,0,2,60720,64,2017-01-01,2018-12-31
58110120,0,3,10205,125,2017-01-01,2018-12-31
58110120,0,4,90000,100,2017-01-01,2018-12-31
58110130,0,1,61482,13,2017-01-01,2018-12-31
58110130,0,3,60720,64,2017-01-01,2018-12-31
58110130,0,4,10205,125,2017-01-01,2018-12-31
58110130,0,5,90000,100,2017-01-01,2018-12-31
58110170,0,1,61478,13,2017-01-01,2018-12-31
58110170,0,2,60720,64,2017-01-01,2018-12-31
58110170,0,3,10205,125,2017-01-01,2018-12-31
58110170,0,4,90000,100,2017-01-01,2018-12-31
58110200,0,1,61832,71,2017-01-01,2018-12-31
58110200,0,2,10205,83,2017-01-01,2018-12-31
58110200,0,3,90000,100,2017-01-01,2018-12-31
58111110,0,1,62373,19,2017-01-01,2018-12-31
58111110,0,2,61780,30,2017-01-01,2018-12-31
58111110,0,3,10205,67,2017-01-01,2018-12-31
58111110,0,4,90000,100,2017-01-01,2018-12-31
58111120,0,1,62373,19,2017-01-01,2018-12-31
58111120,0,2,61780,30,2017-01-01,2018-12-31
58111120,0,3,10205,67,2017-01-01,2018-12-31
58111120,0,4,90000,100,2017-01-01,2018-12-31
58111130,0,1,62373,19,2017-01-01,2018-12-31
58111130,0,2,61780,30,2017-01-01,2018-12-31
58111130,0,3,10205,67,2017-01-01,2018-12-31
58111130,0,4,90000,100,2017-01-01,2018-12-31
58111200,0,1,61789,23,2017-01-01,2018-12-31
58111200,0,2,61513,92,2017-01-01,2018-12-31
58111200,0,3,10205,77,2017-01-01,2018-12-31
58111200,0,4,90000,100,2017-01-01,2018-12-31
58112510,0,2,90000,100,2017-01-01,2018-12-31
58112510,0,3,62015,21,2017-01-01,2018-12-31
58112510,0,4,61238,37,2017-01-01,2018-12-31
58112510,0,5,60919,60,2017-01-01,2018-12-31
58115110,0,1,10205,237,2017-01-01,2018-12-31
58115110,0,2,90000,178,2017-01-01,2018-12-31
58115150,0,1,62284,41,2017-01-01,2018-12-31
58115150,0,2,90000,41,2017-01-01,2018-12-31
58115210,0,1,62277,121,2017-01-01,2018-12-31
58115210,0,2,90000,121,2017-01-01,2018-12-31
58116110,0,1,62347,28,2017-01-01,2018-12-31
58116110,0,2,90000,100,2017-01-01,2018-12-31
58116115,0,1,64015,81,2017-01-01,2018-12-31
58116115,0,2,60728,222,2017-01-01,2018-12-31
58116115,0,3,90000,100,2017-01-01,2018-12-31
58116120,0,1,64015,81,2017-01-01,2018-12-31
58116120,0,3,90000,100,2017-01-01,2018-12-31
58116120,0,4,60728,222,2017-01-01,2018-12-31
58116130,0,1,64015,81,2017-01-01,2018-12-31
58116130,0,2,60728,222,2017-01-01,2018-12-31
58116130,0,3,90000,100,2017-01-01,2018-12-31
58116210,0,1,61665,1110,2017-01-01,2018-12-31
58116210,0,2,61710,139,2017-01-01,2018-12-31
58116210,0,3,90000,100,2017-01-01,2018-12-31
58116310,0,1,62347,21,2017-01-01,2018-12-31
58116310,0,2,90000,100,2017-01-01,2018-12-31
58117110,0,1,60806,40,2017-01-01,2018-12-31
58117110,0,2,90000,40,2017-01-01,2018-12-31
58117210,0,1,62244,20,2017-01-01,2018-12-31
58117210,0,2,90000,20,2017-01-01,2018-12-31
58117310,0,1,60808,55,2017-01-01,2018-12-31
58117310,0,2,90000,110,2017-01-01,2018-12-31
58117410,0,1,60809,34,2017-01-01,2018-12-31
58117410,0,2,90000,135,2017-01-01,2018-12-31
58117510,0,1,60841,95,2017-01-01,2018-12-31
58117510,0,2,90000,95,2017-01-01,2018-12-31
58118210,0,1,10205,260,2017-01-01,2018-12-31
58118210,0,2,90000,130,2017-01-01,2018-12-31
58120110,0,1,64594,155,2017-01-01,2018-12-31
58120110,0,2,52000,3.1,2017-01-01,2018-12-31
58120110,0,5,90000,155,2017-01-01,2018-12-31
58120120,0,1,64594,125,2017-01-01,2018-12-31
58120120,0,2,52000,2.5,2017-01-01,2018-12-31
58120120,0,4,90000,125,2017-01-01,2018-12-31
58121510,0,1,60704,97,2017-01-01,2018-12-31
58121510,0,2,61746,46,2017-01-01,2018-12-31
58121510,0,3,90000,100,2017-01-01,2018-12-31
58121610,0,1,60704,57,2017-01-01,2018-12-31
58121610,0,2,61746,38,2017-01-01,2018-12-31
58121610,0,3,90000,100,2017-01-01,2018-12-31
58121620,0,1,60704,97,2017-01-01,2018-12-31
58121620,0,2,61746,46,2017-01-01,2018-12-31
58121620,0,3,90000,100,2017-01-01,2018-12-31
58122210,0,1,10205,70,2017-01-01,2018-12-31
58122210,0,2,90000,70,2017-01-01,2018-12-31
58122220,0,1,10205,188,2017-01-01,2018-12-31
58122220,0,2,90000,188,2017-01-01,2018-12-31
58122220,0,3,61667,26,2017-01-01,2018-12-31
58122250,0,1,51010,18,2017-01-01,2018-12-31
58122250,0,2,90000,100,2017-01-01,2018-12-31
58122310,0,1,60916,61,2017-01-01,2018-12-31
58122310,0,2,90000,100,2017-01-01,2018-12-31
58122320,0,1,60916,60,2017-01-01,2018-12-31
58122320,0,2,90000,100,2017-01-01,2018-12-31
58122330,0,1,60916,50,2017-01-01,2018-12-31
58122330,0,2,90000,100,2017-01-01,2018-12-31
58123110,0,1,61183,93,2017-01-01,2018-12-31
58123110,0,2,90000,100,2017-01-01,2018-12-31
58123120,0,1,61183,103,2017-01-01,2018-12-31
58123120,0,2,90000,70,2017-01-01,2018-12-31
58124210,0,1,61629,28,2017-01-01,2018-12-31
58124210,0,2,90000,70,2017-01-01,2018-12-31
58124220,0,1,64558,142,2017-01-01,2018-12-31
58124220,0,2,90000,100,2017-01-01,2018-12-31
58124230,0,1,64558,85,2017-01-01,2018-12-31
58124230,0,2,90000,100,2017-01-01,2018-12-31
58124250,0,1,51000,12,2017-01-01,2018-12-31
58124250,0,2,10205,162,2017-01-01,2018-12-31
58124250,0,3,90000,100,2017-01-01,2018-12-31
58124500,0,1,61483,9,2017-01-01,2018-12-31
58124500,0,2,61812,100,2017-01-01,2018-12-31
